A_L2,A_L1,A_Z,A_R1,A_R2,AV_PS_INCON_PB_CON_L2,AV_PS_INCON_PB_CON_L1,AV_PS_INCON_PB_CON_Z,AV_PS_INCON_PB_CON_R1,AV_PS_INCON_PB_CON_R2,AV_PS_CON_PB_INCON_L2,AV_PS_CON_PB_INCON_L1,AV_PS_CON_PB_INCON_Z,AV_PS_CON_PB_INCON_R1,AV_PS_CON_PB_INCON_R2,AV_PS_INCON_PB_INCON_L2,AV_PS_INCON_PB_INCON_L1,AV_PS_INCON_PB_INCON_Z,AV_PS_INCON_PB_INCON_R1,AV_PS_INCON_PB_INCON_R2,AV_PS_CON_PB_CON_L2,AV_PS_CON_PB_CON_L1,AV_PS_CON_PB_CON_Z,AV_PS_CON_PB_CON_R1,AV_PS_CON_PB_CON_R2
0,5,23.735632183908,81.6666666666667,100,0,8.33333333333333,26.6666666666667,78.3333333333333,95,0,10,22.1264367816092,86.2068965517241,94.9425287356322,1.66666666666667,5,35,78.3333333333333,100,0,6.66666666666667,25,81.6666666666667,100
